"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1920994897315733648","Sat May 10 00:10:48 +0000 2025","17162","Jualan tapi julidin customer tu maksudnya gimana? Rezeki lu tu dari customer lu yang lagi bucin itu. https://t.co/YbhxxjsZ7l","1920994897315733648","https://pbs.twimg.com/media/Gqi-q2RXgAAIW_5.jpg","","in","Indonesia","608","556","1165","https://x.com/Maeliani07/status/1920994897315733648","1659026628071288835","Maeliani07"
"1919238822958616748","Mon May 05 03:52:47 +0000 2025","5749","Lewat di IG... plis gak kuatttt JOSS BUCIN WAYARR https://t.co/FFn4kC3o5u","1919238822958616748","https://pbs.twimg.com/ext_tw_video_thumb/1919238777559777280/pu/img/RyVDxn3r2LonSMh-.jpg","","in","🇮🇩 • mabok campur-campur","154","48","1287","https://x.com/Lapuk_NungguHYX/status/1919238822958616748","1269615892658221056","Lapuk_NungguHYX"
"1921236320413687871","Sat May 10 16:10:08 +0000 2025","8460"," kdm ️ resident playbook ️ pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin https://t.co/WDnO3wYHMx","1921236320413687871","https://pbs.twimg.com/media/GqmaQGPWcAAMaS9.jpg","","in","Rules 👇","430","311","977","https://x.com/kdrama_menfess/status/1921236320413687871","1012588105591713793","kdrama_menfess"
"1918646467259994119","Sat May 03 12:38:59 +0000 2025","13","Bisa dipastikan korban pertama jojang nya sieun adalah geum seongje sieun ekspresi kayak zombie aja dia udah bucin https://t.co/3OqnCBflku","1918646467259994119","https://pbs.twimg.com/ext_tw_video_thumb/1918646439229759488/pu/img/c8bLcrNZ9eEk60c0.jpg","","in","","1","1","3","https://x.com/cottongummmy/status/1918646467259994119","1571098042417426432","cottongummmy"
"1921479665455083908","Sun May 11 08:17:06 +0000 2025","3","[BOYFRIEND APPLICATION] Name: bro bro Age: 24 Occupation: main sosmed tp dikasih kpi Domicile: yk Zodiac: aries bucin nyebahi Height: 167 (pendek nek g mslh)/60/14cm Hobby: masak Fun fact: pernah dadi di selingkuhi 3 bulan wish me luck https://t.co/qE2aOmFtDF","1921479665455083908","https://pbs.twimg.com/media/Gqp3kRNbkAA2P3i.jpg","","in","Yogyakarta, Indonesia","0","1","0","https://x.com/haibro33/status/1921479665455083908","1609951508443070465","haibro33"
"1921414816133996832","Sun May 11 03:59:24 +0000 2025","1762"," kdm resident playbook Ini tuh dowon yiyoung pegangan tangan anjrit BUCIN BAT LU BERDUAAA dahlah suap suapan sambil pegangan tangan pulak inimah kecintaan penonton kalah sama kebucinan kalian https://t.co/4IROhtB4hM","1921414816133996832","https://pbs.twimg.com/media/Gqo8l6vW0AAbCWI.jpg","","in","Rules 👇","50","69","168","https://x.com/kdrama_menfess/status/1921414816133996832","1012588105591713793","kdrama_menfess"
"1918518429792793013","Sat May 03 04:10:12 +0000 2025","8758","-star kompilasi member Twice terbucin bucin ke mba IU https://t.co/9ZmgCsnaMC","1918518429792793013","https://pbs.twimg.com/ext_tw_video_thumb/1869580714142031872/pu/img/tNAiqzl4SCg5Ye9g.jpg","","in","RULES DI LINK","129","86","909","https://x.com/starfess/status/1918518429792793013","1210342758029807616","starfess"
"1919601733614936065","Tue May 06 03:54:52 +0000 2025","4","Eh gw tau kenapa Dohyun bucin banget sm Jiyeon eonni padahal beda umurnya 5 tahun. Karna Jiyeon aslinya lovable banget yaampuuuun Liat ini kelakuannya sampe bikin Jaewook tercengang Pasti kalo lagi sm Dohyun Jiyeon nih lebih gemesin &gt;.&lt; https://t.co/QCJU8zjp1d","1919601733614936065","https://pbs.twimg.com/amplify_video_thumb/1919601611506388992/img/2d6eRpww28qhuFcO.jpg","","in","021","0","0","0","https://x.com/auraaaw/status/1919601733614936065","119658695","auraaaw"
"1920863293956063342","Fri May 09 15:27:51 +0000 2025","2715","Joss malu gak josss.. se twitter tau kelakuan bucin lo beneran dah.. Maluu gue maluuu liatnyaaa https://t.co/Vi6LmHnp69","1920863293956063342","https://pbs.twimg.com/amplify_video_thumb/1920835989028868096/img/7N-kD1OXZIMOygF0.jpg","","in","In another world","12","18","346","https://x.com/lbd_lb/status/1920863293956063342","602770086","lbd_lb"
"1918291514029162568","Fri May 02 13:08:31 +0000 2025","2511","tuhkan ga bisa kontes tatap2an pasti begini dasar bucin https://t.co/5HN1ttPQa9","1918291514029162568","https://pbs.twimg.com/amplify_video_thumb/1918290931369033730/img/rMvpttAkbvop5cpx.jpg","","in","🐯🍑🫶🏻🐯🍚","33","12","376","https://x.com/makeitlatte/status/1918291514029162568","3062603000","makeitlatte"
