"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1920994897315733648","Sat May 10 00:10:48 +0000 2025","17349","Jualan tapi julidin customer tu maksudnya gimana? Rezeki lu tu dari customer lu yang lagi bucin itu. https://t.co/YbhxxjsZ7l","1920994897315733648","https://pbs.twimg.com/media/Gqi-q2RXgAAIW_5.jpg","","in","Indonesia","622","558","1181","https://x.com/Maeliani07/status/1920994897315733648","1659026628071288835","Maeliani07"
"1919238822958616748","Mon May 05 03:52:47 +0000 2025","5749","Lewat di IG... plis gak kuatttt JOSS BUCIN WAYARR https://t.co/FFn4kC3o5u","1919238822958616748","https://pbs.twimg.com/ext_tw_video_thumb/1919238777559777280/pu/img/RyVDxn3r2LonSMh-.jpg","","in","🇮🇩 • mabok campur-campur","154","48","1287","https://x.com/Lapuk_NungguHYX/status/1919238822958616748","1269615892658221056","Lapuk_NungguHYX"
"1921236320413687871","Sat May 10 16:10:08 +0000 2025","8524"," kdm ️ resident playbook ️ pict atas minta pegangan tangan pict bawah minta disuapin ga nyangka seorang gu dowon bisa begini kalo lg bucin https://t.co/WDnO3wYHMx","1921236320413687871","https://pbs.twimg.com/media/GqmaQGPWcAAMaS9.jpg","","in","Rules 👇","430","311","987","https://x.com/kdrama_menfess/status/1921236320413687871","1012588105591713793","kdrama_menfess"
"1918646467259994119","Sat May 03 12:38:59 +0000 2025","13","Bisa dipastikan korban pertama jojang nya sieun adalah geum seongje sieun ekspresi kayak zombie aja dia udah bucin https://t.co/3OqnCBflku","1918646467259994119","https://pbs.twimg.com/ext_tw_video_thumb/1918646439229759488/pu/img/c8bLcrNZ9eEk60c0.jpg","","in","","1","1","3","https://x.com/cottongummmy/status/1918646467259994119","1571098042417426432","cottongummmy"
"1921414816133996832","Sun May 11 03:59:24 +0000 2025","1806"," kdm resident playbook Ini tuh dowon yiyoung pegangan tangan anjrit BUCIN BAT LU BERDUAAA dahlah suap suapan sambil pegangan tangan pulak inimah kecintaan penonton kalah sama kebucinan kalian https://t.co/4IROhtB4hM","1921414816133996832","https://pbs.twimg.com/media/Gqo8l6vW0AAbCWI.jpg","","in","Rules 👇","50","71","170","https://x.com/kdrama_menfess/status/1921414816133996832","1012588105591713793","kdrama_menfess"
"1921075316853744086","Sat May 10 05:30:22 +0000 2025","8","Abis naik bus Jogja haritage yg rute Culinary gaes ALL FREE GA BAYAR APAPUN Yg mau keliling kota Jogja+dpt makan gratis bisa langsung reservasi aja ke Jogja Haritage yg rute culinary yaap Cuma rute culinary aja yg dpt makan selain itu ga dpt https://t.co/Xt8mSq1Vps","1921075316853744086","https://pbs.twimg.com/media/GqkHyoKbcAAbtzm.jpg","","in","Yogyakarta,Indonesia","0","7","3","https://x.com/NiLuhDewi13/status/1921075316853744086","1654479554","NiLuhDewi13"
"1921052358710063558","Sat May 10 03:59:08 +0000 2025","12","First Crack Coffee beneran enak wajib coba sekalian napak tilas JHOPE di Indo. Ini 2024 pas lagi ngerjain tugas les mandarin dan pacarku lg kerja https://t.co/G5lVgcqGYz","1921052358710063558","https://pbs.twimg.com/media/Gqjy4otW8AAzx6g.jpg","","in","","0","3","2","https://x.com/bucinLDR/status/1921052358710063558","225383069","bucinLDR"
"1920863293956063342","Fri May 09 15:27:51 +0000 2025","2716","Joss malu gak josss.. se twitter tau kelakuan bucin lo beneran dah.. Maluu gue maluuu liatnyaaa https://t.co/Vi6LmHnp69","1920863293956063342","https://pbs.twimg.com/amplify_video_thumb/1920835989028868096/img/7N-kD1OXZIMOygF0.jpg","","in","In another world","12","18","346","https://x.com/lbd_lb/status/1920863293956063342","602770086","lbd_lb"
"1918650646275977595","Sat May 03 12:55:35 +0000 2025","15","Mohon maaf pembahasannya keluar Jalur tp ya si hongye itu diliat² dia bucin bnget ke istri nya tapi knpa ke anak nya jadi REDFLEG parah kasian bnget si fugui hidup nya menderita gara²bapaknya nangis bawang gw #LoveInPavilion https://t.co/dasJaoM32P","1918650646275977595","https://pbs.twimg.com/ext_tw_video_thumb/1918650586192625664/pu/img/ksDvNjz3sJrLQ_Ch.jpg","","in","","8","3","3","https://x.com/lvrywain/status/1918650646275977595","1659089606766370819","lvrywain"
"1921111269626540436","Sat May 10 07:53:13 +0000 2025","1011","London walking tours I'll walk with you. ( 10 perfect days) Long #MOQEEL #FATSA Alternative Universe! https://t.co/4MnHdSSOGS","1921111269626540436","https://pbs.twimg.com/media/Gqkoew0bcAQk95s.jpg","","en","bikini bottom 🫧🪸🫙🐬🧜‍♀️","9","4","155","https://x.com/redhorse44/status/1921111269626540436","1642331059634442241","redhorse44"
"1919144332650549562","Sun May 04 21:37:19 +0000 2025","273","AAAAAAAAAA AAAAAAAAAA LARII ADA BUCIN gerogi bgt gw https://t.co/7BVTTjM3PU","1919144332650549562","https://pbs.twimg.com/amplify_video_thumb/1919015657380950016/img/D7Etl3fJkEvXRzcP.jpg","","in","100% Honey, OffNew addict 🔞","0","0","23","https://x.com/ourcspolarrrie_/status/1919144332650549562","1682709498547535873","ourcspolarrrie_"
"1920098975417241654","Wed May 07 12:50:44 +0000 2025","38","#JuniorMark : onetweet AU. ketika Juna bucin level max dan Marka pusing pacarnya kok bawel banget untung sayang. https://t.co/Zpp3JnDq1q","1920098975417241654","https://pbs.twimg.com/media/GqWP11ebMAAmlZ2.jpg","","in","FA, 23+","2","1","6","https://x.com/nataccai/status/1920098975417241654","1250568105912184832","nataccai"
"1921471752657379717","Sun May 11 07:45:39 +0000 2025","5","Main sosmed itu ada yg unt hiburan.Ttp patokannya ke iman.Kalo udah asyik main jari lupa iman.Yaudah prahara aja udah efeknya.Apalagi kalo udah urusan syahwat bucin asmara duit penipuan. Ngtreathnya diem2 ributnya dirame2in Itulah slh 1 alasan fiture DM cuma jika penting. Serem https://t.co/Wh2UrewhQO","1921471752657379717","https://pbs.twimg.com/ext_tw_video_thumb/1921471725293699072/pu/img/sD0Mz-4ZXNydvp73.jpg","","in","","0","0","0","https://x.com/FiinaDu/status/1921471752657379717","1391273164731125760","FiinaDu"
"1919592640695116109","Tue May 06 03:18:44 +0000 2025","293","when lu aslinya bucin banget manja suka kangenan suka cerita random tapi semesta nyuruh lu buat sendiri","1919592640695116109","","","in","nomaden","30","32","137","https://x.com/emsiplurimekdii/status/1919592640695116109","1880264460163772416","emsiplurimekdii"
"1921136155724009938","Sat May 10 09:32:07 +0000 2025","286","woi couple stm kalian ga kangen ya motoran berdua? makan rumput date? ga kangen apa? GUE KANGENN LEWATI TANTANGAN MOQEEL 159 #MQ_GotThrough159 #MOQEEL https://t.co/pMUF617K77","1921136155724009938","https://pbs.twimg.com/ext_tw_video_thumb/1921136093933826052/pu/img/Yj4q028QjaQ88iS4.jpg","","in","bikini bottom 🫧🪸🫙🐬🧜‍♀️","1","59","32","https://x.com/redhorse44/status/1921136155724009938","1642331059634442241","redhorse44"
